fact_nav_key,fund_key,date_key,nav,previous_nav,nav_change,nav_return_pct,source_file
281,4,20140217,14.5667,14.5321,0.034600000000001074,0.2380935996862193,nav_118632_20260625.csv
282,4,20140218,14.7053,14.5667,0.1385999999999985,0.9514852368758777,nav_118632_20260625.csv
283,4,20140219,14.8192,14.7053,0.113900000000001,0.7745506722066262,nav_118632_20260625.csv
284,4,20140220,14.7635,14.8192,-0.05569999999999986,-0.37586374433167685,nav_118632_20260625.csv
285,4,20140221,14.9225,14.7635,0.15899999999999892,1.0769803908287257,nav_118632_20260625.csv
286,4,20140224,15.0174,14.9225,0.09490000000000087,0.6359524208410178,nav_118632_20260625.csv
287,4,20140225,15.0578,15.0174,0.04039999999999999,0.2690212686616857,nav_118632_20260625.csv
288,4,20140226,15.1423,15.0578,0.08450000000000024,0.5611709545883213,nav_118632_20260625.csv
289,4,20140228,15.2367,15.1423,0.09440000000000026,0.6234191635352638,nav_118632_20260625.csv
290,4,20140303,15.108,15.2367,-0.12870000000000026,-0.8446710901966978,nav_118632_20260625.csv
291,4,20140304,15.3215,15.108,0.2134999999999998,1.413158591474714,nav_118632_20260625.csv
292,4,20140305,15.4493,15.3215,0.1277999999999988,0.8341219854452815,nav_118632_20260625.csv
293,4,20140306,15.624,15.4493,0.1747000000000014,1.1307955700258356,nav_118632_20260625.csv
294,4,20140307,15.7893,15.624,0.16530000000000022,1.0579877112135192,nav_118632_20260625.csv
295,4,20140310,15.8336,15.7893,0.044299999999999784,0.2805697529339476,nav_118632_20260625.csv
296,4,20140311,15.7797,15.8336,-0.0539000000000005,-0.3404153193209409,nav_118632_20260625.csv
297,4,20140312,15.775,15.7797,-0.004699999999999704,-0.02978510364582156,nav_118632_20260625.csv
298,4,20140313,15.7414,15.775,-0.03359999999999985,-0.21299524564183742,nav_118632_20260625.csv
299,4,20140314,15.7305,15.7414,-0.010900000000001242,-0.06924415871524287,nav_118632_20260625.csv
300,4,20140318,15.856,15.7305,0.1255000000000006,0.7978131655065039,nav_118632_20260625.csv
301,4,20140319,15.8849,15.856,0.028900000000000148,0.18226538849646914,nav_118632_20260625.csv
302,4,20140320,15.7631,15.8849,-0.12180000000000035,-0.7667659223539358,nav_118632_20260625.csv
303,4,20140321,15.8077,15.7631,0.04460000000000086,0.28293926955992704,nav_118632_20260625.csv
304,4,20140324,15.9637,15.8077,0.1559999999999988,0.9868608336443556,nav_118632_20260625.csv
305,4,20140325,16.0131,15.9637,0.04940000000000211,0.3094520693824246,nav_118632_20260625.csv
306,4,20140326,16.0209,16.0131,0.007799999999999585,0.04871011859040151,nav_118632_20260625.csv
307,4,20140327,16.1047,16.0209,0.0838000000000001,0.523066744065565,nav_118632_20260625.csv
308,4,20140328,16.295,16.1047,0.19030000000000058,1.1816426260656863,nav_118632_20260625.csv
309,4,20140331,16.4337,16.295,0.13870000000000005,0.8511813439705433,nav_118632_20260625.csv
310,4,20140401,16.3998,16.4337,-0.033900000000002706,-0.20628342978150205,nav_118632_20260625.csv
311,4,20140402,16.5762,16.3998,0.176400000000001,1.0756228734496824,nav_118632_20260625.csv
312,4,20140403,16.5041,16.5762,-0.07209999999999894,-0.4349609681350306,nav_118632_20260625.csv
313,4,20140404,16.4255,16.5041,-0.07860000000000156,-0.4762452966232727,nav_118632_20260625.csv
314,4,20140407,16.4194,16.4255,-0.006099999999999994,-0.03713737785759943,nav_118632_20260625.csv
315,4,20140409,16.636,16.4194,0.21659999999999968,1.3191712242834677,nav_118632_20260625.csv
316,4,20140410,16.6791,16.636,0.04309999999999903,0.2590767011300735,nav_118632_20260625.csv
317,4,20140411,16.5678,16.6791,-0.11129999999999995,-0.6673021925643468,nav_118632_20260625.csv
318,4,20140415,16.4793,16.5678,-0.0884999999999998,-0.5341686886611368,nav_118632_20260625.csv
319,4,20140416,16.2824,16.4793,-0.1968999999999994,-1.1948323047702234,nav_118632_20260625.csv
320,4,20140417,16.5079,16.2824,0.22550000000000026,1.3849309684076074,nav_118632_20260625.csv
321,4,20140421,16.6546,16.5079,0.14669999999999916,0.8886654268562274,nav_118632_20260625.csv
322,4,20140422,16.6901,16.6546,0.03550000000000253,0.213154323730396,nav_118632_20260625.csv
323,4,20140423,16.755,16.6901,0.06489999999999796,0.38885327229913513,nav_118632_20260625.csv
324,4,20140425,16.6603,16.755,-0.09469999999999956,-0.5652044165920596,nav_118632_20260625.csv
325,4,20140428,16.643,16.6603,-0.01729999999999876,-0.10383966675269209,nav_118632_20260625.csv
326,4,20140429,16.4949,16.643,-0.14809999999999945,-0.8898636063209725,nav_118632_20260625.csv
327,4,20140430,16.4493,16.4949,-0.04560000000000031,-0.2764490842624102,nav_118632_20260625.csv
328,4,20140502,16.4055,16.4493,-0.04380000000000095,-0.2662727289307201,nav_118632_20260625.csv
329,4,20140505,16.4094,16.4055,0.003900000000001569,0.023772515314995392,nav_118632_20260625.csv
330,4,20140506,16.4314,16.4094,0.021999999999998465,0.13406949675185237,nav_118632_20260625.csv
331,4,20140507,16.3084,16.4314,-0.12300000000000111,-0.7485667685042121,nav_118632_20260625.csv
332,4,20140508,16.3463,16.3084,0.03790000000000049,0.2323955752863585,nav_118632_20260625.csv
333,4,20140509,16.7704,16.3463,0.42409999999999926,2.594470920024711,nav_118632_20260625.csv
334,4,20140512,17.0811,16.7704,0.31070000000000064,1.8526689882173393,nav_118632_20260625.csv
335,4,20140513,17.3691,17.0811,0.28800000000000026,1.6860740818799742,nav_118632_20260625.csv
336,4,20140514,17.3858,17.3691,0.01670000000000016,0.09614775664830164,nav_118632_20260625.csv
337,4,20140515,17.2971,17.3858,-0.08869999999999933,-0.5101864740190232,nav_118632_20260625.csv
338,4,20140516,17.7003,17.2971,0.4031999999999982,2.3310265882720125,nav_118632_20260625.csv
339,4,20140519,18.0749,17.7003,0.37460000000000093,2.116348310480619,nav_118632_20260625.csv
340,4,20140520,18.2096,18.0749,0.1346999999999987,0.7452323387681189,nav_118632_20260625.csv
341,4,20140521,18.284,18.2096,0.07440000000000069,0.4085756963360024,nav_118632_20260625.csv
342,4,20140522,18.4562,18.284,0.17220000000000013,0.9418070444104143,nav_118632_20260625.csv
343,4,20140523,18.7953,18.4562,0.33910000000000196,1.8373229592223859,nav_118632_20260625.csv
344,4,20140526,18.7217,18.7953,-0.07360000000000255,-0.3915872585167704,nav_118632_20260625.csv
345,4,20140527,18.6606,18.7217,-0.06109999999999971,-0.32635925156369194,nav_118632_20260625.csv
346,4,20140528,18.7759,18.6606,0.11530000000000129,0.6178793822278025,nav_118632_20260625.csv
347,4,20140529,18.5928,18.7759,-0.1830999999999996,-0.97518627602405,nav_118632_20260625.csv
348,4,20140530,18.4698,18.5928,-0.12300000000000111,-0.6615464050600292,nav_118632_20260625.csv
349,4,20140602,18.8857,18.4698,0.4159000000000006,2.251783993329655,nav_118632_20260625.csv
350,4,20140603,18.9956,18.8857,0.10989999999999966,0.581921771499069,nav_118632_20260625.csv
351,4,20140604,19.0685,18.9956,0.07290000000000063,0.38377308429320806,nav_118632_20260625.csv
352,4,20140605,19.3489,19.0685,0.2804000000000002,1.470487977554607,nav_118632_20260625.csv
353,4,20140606,19.5433,19.3489,0.19439999999999813,1.0047082779899537,nav_118632_20260625.csv
354,4,20140609,19.765,19.5433,0.221700000000002,1.1344041180353472,nav_118632_20260625.csv
355,4,20140610,19.7891,19.765,0.024100000000000676,0.12193270933468595,nav_118632_20260625.csv
356,4,20140611,19.7583,19.7891,-0.030800000000002825,-0.1556412368425185,nav_118632_20260625.csv
357,4,20140612,19.8035,19.7583,0.04520000000000124,0.22876462043799942,nav_118632_20260625.csv
358,4,20140613,19.5601,19.8035,-0.24340000000000117,-1.2290756684424529,nav_118632_20260625.csv
359,4,20140616,19.5086,19.5601,-0.051499999999997215,-0.26329108746886376,nav_118632_20260625.csv
360,4,20140617,19.7723,19.5086,0.26370000000000005,1.3517115528536134,nav_118632_20260625.csv
361,4,20140618,19.6428,19.7723,-0.12950000000000017,-0.6549566818225505,nav_118632_20260625.csv
362,4,20140619,19.5007,19.6428,-0.14210000000000278,-0.7234202863135742,nav_118632_20260625.csv
363,4,20140620,19.4017,19.5007,-0.09899999999999665,-0.5076740834944216,nav_118632_20260625.csv
364,4,20140623,19.4828,19.4017,0.08109999999999928,0.4180046078436388,nav_118632_20260625.csv
365,4,20140624,19.6679,19.4828,0.1850999999999985,0.9500687786149757,nav_118632_20260625.csv
366,4,20140625,19.6921,19.6679,0.024200000000000443,0.12304313119346978,nav_118632_20260625.csv
367,4,20140626,19.5981,19.6921,-0.0940000000000012,-0.47734878453796803,nav_118632_20260625.csv
368,4,20140627,19.7392,19.5981,0.14110000000000156,0.7199677519759649,nav_118632_20260625.csv
369,4,20140630,20.1124,19.7392,0.37320000000000064,1.8906541298532902,nav_118632_20260625.csv
370,4,20140701,20.2354,20.1124,0.12299999999999756,0.6115630158509057,nav_118632_20260625.csv
371,4,20140702,20.4426,20.2354,0.20720000000000027,1.0239481305039697,nav_118632_20260625.csv
372,4,20140703,20.5302,20.4426,0.0876000000000019,0.4285169205482762,nav_118632_20260625.csv
373,4,20140704,20.5459,20.5302,0.015699999999998937,0.07647270849772013,nav_118632_20260625.csv
374,4,20140707,20.5836,20.5459,0.037700000000000955,0.18349159686361247,nav_118632_20260625.csv
375,4,20140708,20.0262,20.5836,-0.5574000000000012,-2.7079811111758936,nav_118632_20260625.csv
376,4,20140709,19.7643,20.0262,-0.2619000000000007,-1.3077867992929297,nav_118632_20260625.csv
377,4,20140710,19.7887,19.7643,0.024399999999999977,0.12345491618726684,nav_118632_20260625.csv
378,4,20140711,19.4787,19.7887,-0.3099999999999987,-1.5665506071646886,nav_118632_20260625.csv
379,4,20140714,19.42,19.4787,-0.0586999999999982,-0.3013548132062109,nav_118632_20260625.csv
380,4,20140715,19.7704,19.42,0.35039999999999694,1.804325437693084,nav_118632_20260625.csv
381,4,20140716,20.0502,19.7704,0.2798000000000016,1.4152470359729779,nav_118632_20260625.csv
382,4,20140717,20.13,20.0502,0.07979999999999876,0.39800101744620386,nav_118632_20260625.csv
383,4,20140718,20.1216,20.13,-0.008399999999998187,-0.04172876304022945,nav_118632_20260625.csv
384,4,20140721,20.1456,20.1216,0.02400000000000091,0.11927480916030986,nav_118632_20260625.csv
385,4,20140722,20.1828,20.1456,0.03719999999999857,0.18465570645698595,nav_118632_20260625.csv
386,4,20140723,20.2631,20.1828,0.08030000000000115,0.39786352735993585,nav_118632_20260625.csv
387,4,20140724,20.3446,20.2631,0.08149999999999835,0.402208941376188,nav_118632_20260625.csv
388,4,20140725,20.1615,20.3446,-0.1830999999999996,-0.8999931185670871,nav_118632_20260625.csv
389,4,20140728,20.0988,20.1615,-0.06269999999999953,-0.3109887657168342,nav_118632_20260625.csv
390,4,20140730,20.062,20.0988,-0.0367999999999995,-0.18309550818954118,nav_118632_20260625.csv
391,4,20140731,19.9239,20.062,-0.13810000000000144,-0.6883660651978937,nav_118632_20260625.csv
392,4,20140801,19.7328,19.9239,-0.19109999999999872,-0.9591495640913612,nav_118632_20260625.csv
393,4,20140804,20.0161,19.7328,0.28330000000000055,1.4356806940728155,nav_118632_20260625.csv
394,4,20140805,20.1673,20.0161,0.15119999999999933,0.7553919095128387,nav_118632_20260625.csv
395,4,20140806,20.0311,20.1673,-0.13620000000000232,-0.6753506914658993,nav_118632_20260625.csv
396,4,20140807,19.9777,20.0311,-0.05339999999999989,-0.26658545961030544,nav_118632_20260625.csv
397,4,20140808,19.6787,19.9777,-0.2989999999999995,-1.4966687856960486,nav_118632_20260625.csv
398,4,20140811,19.7947,19.6787,0.11599999999999966,0.5894698328649741,nav_118632_20260625.csv
399,4,20140812,19.9321,19.7947,0.13739999999999952,0.6941251951279864,nav_118632_20260625.csv
400,4,20140813,19.9797,19.9321,0.04760000000000275,0.2388107625388331,nav_118632_20260625.csv
401,4,20140814,20.0711,19.9797,0.09140000000000015,0.45746432629118633,nav_118632_20260625.csv
402,4,20140818,20.3665,20.0711,0.2953999999999972,1.4717678652390611,nav_118632_20260625.csv
403,4,20140819,20.5276,20.3665,0.16110000000000113,0.791004836373462,nav_118632_20260625.csv
404,4,20140820,20.5059,20.5276,-0.021699999999999164,-0.10571133498314057,nav_118632_20260625.csv
405,4,20140821,20.6579,20.5059,0.15200000000000102,0.7412500792454905,nav_118632_20260625.csv
406,4,20140822,20.7944,20.6579,0.13649999999999807,0.6607641628626242,nav_118632_20260625.csv
407,4,20140825,20.7768,20.7944,-0.01759999999999806,-0.08463817181547946,nav_118632_20260625.csv
408,4,20140826,20.714,20.7768,-0.06280000000000285,-0.3022602133148649,nav_118632_20260625.csv
409,4,20140827,20.8028,20.714,0.08880000000000265,0.4286955682147468,nav_118632_20260625.csv
410,4,20140828,20.8633,20.8028,0.060499999999997556,0.2908262349299015,nav_118632_20260625.csv
411,4,20140901,21.1961,20.8633,0.3328000000000024,1.5951455426514618,nav_118632_20260625.csv
412,4,20140902,21.2769,21.1961,0.08079999999999998,0.38120220229193097,nav_118632_20260625.csv
413,4,20140903,21.4935,21.2769,0.21659999999999968,1.0180054425221705,nav_118632_20260625.csv
414,4,20140904,21.4261,21.4935,-0.06739999999999924,-0.31358317630911314,nav_118632_20260625.csv
415,4,20140905,21.5339,21.4261,0.10779999999999745,0.5031246937146632,nav_118632_20260625.csv
416,4,20140908,21.8269,21.5339,0.29299999999999926,1.360645308095604,nav_118632_20260625.csv
417,4,20140909,21.8095,21.8269,-0.017399999999998528,-0.0797181459575044,nav_118632_20260625.csv
418,4,20140910,21.6806,21.8095,-0.12890000000000157,-0.5910268460991842,nav_118632_20260625.csv
419,4,20140911,21.8595,21.6806,0.17890000000000228,0.825161665267577,nav_118632_20260625.csv
420,4,20140912,21.8769,21.8595,0.017399999999998528,0.07959925890344485,nav_118632_20260625.csv
421,4,20140915,21.882,21.8769,0.005100000000002325,0.023312260877922947,nav_118632_20260625.csv
422,4,20140916,21.3963,21.882,-0.48570000000000135,-2.219632574718953,nav_118632_20260625.csv
423,4,20140917,21.4862,21.3963,0.08990000000000009,0.4201661034851824,nav_118632_20260625.csv
424,4,20140918,21.9147,21.4862,0.42849999999999966,1.9943033202706837,nav_118632_20260625.csv
425,4,20140919,21.8276,21.9147,-0.08709999999999951,-0.39745011339420344,nav_118632_20260625.csv
426,4,20140922,21.8568,21.8276,0.02919999999999945,0.13377558687166455,nav_118632_20260625.csv
427,4,20140923,21.5175,21.8568,-0.3393000000000015,-1.5523772921928256,nav_118632_20260625.csv
428,4,20140924,21.3659,21.5175,-0.1515999999999984,-0.7045428139886065,nav_118632_20260625.csv
429,4,20140925,21.0385,21.3659,-0.3274000000000008,-1.5323482745870796,nav_118632_20260625.csv
430,4,20140926,21.3035,21.0385,0.26500000000000057,1.2595955034817148,nav_118632_20260625.csv
431,4,20140929,21.3504,21.3035,0.04690000000000083,0.2201516182786905,nav_118632_20260625.csv
432,4,20140930,21.3925,21.3504,0.042099999999997806,0.1971860011990305,nav_118632_20260625.csv
433,4,20141001,21.2853,21.3925,-0.10719999999999885,-0.5011102021736537,nav_118632_20260625.csv
434,4,20141007,21.0501,21.2853,-0.23519999999999897,-1.1049879494298835,nav_118632_20260625.csv
435,4,20141008,20.9858,21.0501,-0.06429999999999936,-0.30546173177324265,nav_118632_20260625.csv
436,4,20141009,21.3712,20.9858,0.38540000000000063,1.8364799054598855,nav_118632_20260625.csv
437,4,20141010,21.1257,21.3712,-0.24550000000000338,-1.1487422325372623,nav_118632_20260625.csv
438,4,20141013,21.2817,21.1257,0.15600000000000236,0.7384370695409022,nav_118632_20260625.csv
439,4,20141014,21.2408,21.2817,-0.0409000000000006,-0.19218389508357228,nav_118632_20260625.csv
440,4,20141016,20.9038,21.2408,-0.33699999999999974,-1.5865692440962662,nav_118632_20260625.csv
441,4,20141017,21.0171,20.9038,0.11329999999999885,0.5420067164821651,nav_118632_20260625.csv
442,4,20141020,21.353,21.0171,0.3359000000000023,1.598222399855367,nav_118632_20260625.csv
443,4,20141021,21.5918,21.353,0.23879999999999768,1.1183440266004667,nav_118632_20260625.csv
444,4,20141022,21.8551,21.5918,0.263300000000001,1.2194444187145166,nav_118632_20260625.csv
445,4,20141027,21.8616,21.8551,0.006499999999999062,0.02974134183782761,nav_118632_20260625.csv
446,4,20141028,21.996,21.8616,0.1343999999999994,0.6147765945767895,nav_118632_20260625.csv
447,4,20141029,22.1388,21.996,0.14280000000000115,0.6492089470812928,nav_118632_20260625.csv
448,4,20141030,22.347,22.1388,0.2082000000000015,0.9404303756301222,nav_118632_20260625.csv
449,4,20141031,22.7578,22.347,0.4107999999999983,1.838278068644553,nav_118632_20260625.csv
450,4,20141103,22.7017,22.7578,-0.056100000000000705,-0.24650888925994915,nav_118632_20260625.csv
451,4,20141105,22.794,22.7017,0.0923000000000016,0.40657748098160756,nav_118632_20260625.csv
452,4,20141107,22.8806,22.794,0.08660000000000068,0.37992454154602384,nav_118632_20260625.csv
453,4,20141110,22.8659,22.8806,-0.014700000000001268,-0.06424656696066217,nav_118632_20260625.csv
454,4,20141111,23.0631,22.8659,0.1971999999999987,0.8624195854963012,nav_118632_20260625.csv
455,4,20141112,23.1128,23.0631,0.04970000000000141,0.2154957486200962,nav_118632_20260625.csv
456,4,20141113,23.0467,23.1128,-0.06609999999999872,-0.2859887162091945,nav_118632_20260625.csv
457,4,20141114,23.1963,23.0467,0.1495999999999995,0.6491167932936147,nav_118632_20260625.csv
458,4,20141117,23.3364,23.1963,0.14010000000000034,0.6039756340450863,nav_118632_20260625.csv
459,4,20141118,23.4951,23.3364,0.15869999999999962,0.6800534786856568,nav_118632_20260625.csv
460,4,20141119,23.3673,23.4951,-0.12780000000000058,-0.5439432051789547,nav_118632_20260625.csv
461,4,20141120,23.3456,23.3673,-0.021699999999999164,-0.09286481536163427,nav_118632_20260625.csv
462,4,20141121,23.5458,23.3456,0.20019999999999882,0.8575491741484426,nav_118632_20260625.csv
463,4,20141124,23.6832,23.5458,0.13739999999999952,0.5835435619091283,nav_118632_20260625.csv
464,4,20141125,23.5233,23.6832,-0.15990000000000038,-0.6751621402513189,nav_118632_20260625.csv
465,4,20141126,23.5148,23.5233,-0.008499999999997954,-0.03613438590673058,nav_118632_20260625.csv
466,4,20141127,23.601,23.5148,0.08619999999999806,0.3665776447173612,nav_118632_20260625.csv
467,4,20141128,23.9915,23.601,0.3904999999999994,1.6545909071649483,nav_118632_20260625.csv
468,4,20141201,24.0141,23.9915,0.02260000000000062,0.09420002917700278,nav_118632_20260625.csv
469,4,20141202,23.9993,24.0141,-0.014799999999997482,-0.061630458772127555,nav_118632_20260625.csv
470,4,20141203,24.2533,23.9993,0.2539999999999978,1.0583642022892241,nav_118632_20260625.csv
471,4,20141204,24.3271,24.2533,0.07380000000000209,0.30428848857682084,nav_118632_20260625.csv
472,4,20141205,24.1536,24.3271,-0.17350000000000065,-0.7131963941448041,nav_118632_20260625.csv
473,4,20141208,23.7779,24.1536,-0.3757000000000019,-1.5554617117117195,nav_118632_20260625.csv
474,4,20141209,23.4637,23.7779,-0.3141999999999996,-1.3213950769411917,nav_118632_20260625.csv
475,4,20141210,23.5379,23.4637,0.07420000000000115,0.31623316015803626,nav_118632_20260625.csv
476,4,20141211,23.4096,23.5379,-0.12829999999999941,-0.5450783629805522,nav_118632_20260625.csv
