transaction_key,fund_key,transaction_date_key,investor_id,transaction_type,amount,units,nav,state,kyc_status,source_file
273,6,20220401,INV00015,SIP,11497.36,145.07,67.92,Telangana,Verified,synthetic_transactions
274,5,20220401,INV00138,SIP,16478.69,102.2,135.03,Karnataka,Verified,synthetic_transactions
275,3,20220401,INV00084,SIP,19187.17,92.47,57.61,Gujarat,Verified,synthetic_transactions
276,3,20220401,INV00131,SIP,16870.93,77.71,79.85,Rajasthan,Verified,synthetic_transactions
277,6,20220401,INV00089,SIP,16794.94,99.09,213.12,Maharashtra,Pending,synthetic_transactions
278,2,20220401,INV00216,SIP,17803.9,94.35,118.69,Rajasthan,Pending,synthetic_transactions
279,5,20220401,INV00032,SIP,11236.95,317.19,64.19,Tamil Nadu,Verified,synthetic_transactions
280,1,20220401,INV00235,SIP,16533.17,239.49,127.99,Maharashtra,Verified,synthetic_transactions
281,2,20220401,INV00209,LUMPSUM,27702.18,187.23,122.15,Andhra Pradesh,Verified,synthetic_transactions
282,4,20220401,INV00205,SIP,15040.84,122.03,149.68,Delhi,Verified,synthetic_transactions
283,5,20220401,INV00204,SIP,14093.33,74.59,91.93,Gujarat,Verified,synthetic_transactions
284,6,20220401,INV00137,LUMPSUM,26162.9,174.6,78.47,Andhra Pradesh,Verified,synthetic_transactions
285,6,20220401,INV00004,SIP,13979.42,196.26,132.67,Telangana,Pending,synthetic_transactions
286,6,20220401,INV00039,SIP,16034.71,64.95,219.96,West Bengal,Verified,synthetic_transactions
287,1,20220401,INV00116,SIP,15198.38,145.59,218.98,Karnataka,Verified,synthetic_transactions
288,2,20220401,INV00102,SIP,15801.64,77.1,180.29,Maharashtra,Verified,synthetic_transactions
289,6,20220401,INV00122,LUMPSUM,29735.13,584.26,164.27,Karnataka,Pending,synthetic_transactions
290,3,20220401,INV00110,SIP,11276.87,52.08,64.34,Gujarat,Verified,synthetic_transactions
291,5,20220401,INV00099,LUMPSUM,26304.65,183.24,132.95,Telangana,Verified,synthetic_transactions
292,2,20220401,INV00171,SIP,14271.19,283.69,187.8,Rajasthan,Verified,synthetic_transactions
293,1,20220401,INV00074,SIP,15022.53,66.98,10.65,Rajasthan,Verified,synthetic_transactions
294,1,20220401,INV00196,SIP,19611.35,260.47,120.41,Maharashtra,Verified,synthetic_transactions
295,1,20220401,INV00075,SIP,19935.85,134.64,32.35,Maharashtra,Verified,synthetic_transactions
296,6,20220401,INV00135,SIP,15467.41,160.22,197.86,Delhi,Verified,synthetic_transactions
297,5,20220401,INV00016,SIP,11630.21,649.56,64.07,Andhra Pradesh,Verified,synthetic_transactions
298,6,20220401,INV00215,LUMPSUM,23054.17,103.99,201.4,Andhra Pradesh,Verified,synthetic_transactions
299,2,20220401,INV00233,SIP,17259.59,126.89,166.67,West Bengal,Pending,synthetic_transactions
300,2,20220401,INV00162,SIP,13241.29,483.45,236.75,Delhi,Verified,synthetic_transactions
301,3,20220401,INV00062,SIP,17022.18,68.68,48.83,Gujarat,Verified,synthetic_transactions
302,4,20220401,INV00058,LUMPSUM,27400.58,143.47,95.13,Gujarat,Verified,synthetic_transactions
303,3,20220401,INV00078,SIP,16308.74,384.16,38.07,Gujarat,Verified,synthetic_transactions
304,3,20220401,INV00041,SIP,19246.23,310.46,176.05,Gujarat,Verified,synthetic_transactions
305,1,20220401,INV00182,SIP,13759.39,134.24,210.61,Telangana,Verified,synthetic_transactions
306,2,20220401,INV00231,SIP,12766.57,59.89,149.12,Karnataka,Verified,synthetic_transactions
307,6,20220401,INV00103,SIP,13660.35,70.09,249.57,West Bengal,Verified,synthetic_transactions
308,3,20220401,INV00140,SIP,17640.34,457.41,68.74,Uttar Pradesh,Verified,synthetic_transactions
309,6,20220401,INV00047,SIP,18636.53,374.37,20.79,West Bengal,Verified,synthetic_transactions
310,4,20220401,INV00156,SIP,17000.14,1012.51,144.08,Uttar Pradesh,Verified,synthetic_transactions
311,3,20220401,INV00059,SIP,13027.43,56.25,79.07,Karnataka,Verified,synthetic_transactions
312,4,20220401,INV00160,SIP,14285.24,58.22,187.38,Andhra Pradesh,Verified,synthetic_transactions
313,2,20220401,INV00210,SIP,14286.3,76.51,63.27,Uttar Pradesh,Verified,synthetic_transactions
314,2,20220401,INV00046,SIP,18440.72,105.91,164.36,West Bengal,Verified,synthetic_transactions
315,6,20220401,INV00214,SIP,22608.26,1078.69,198.87,Delhi,Verified,synthetic_transactions
316,5,20220401,INV00195,SIP,19782.67,328.27,151.08,Rajasthan,Verified,synthetic_transactions
317,1,20220401,INV00154,SIP,16257.58,162.0,101.26,Karnataka,Verified,synthetic_transactions
318,4,20220401,INV00123,SIP,19720.38,102.75,235.49,Tamil Nadu,Verified,synthetic_transactions
319,5,20220401,INV00005,SIP,17710.42,161.79,136.07,Delhi,Verified,synthetic_transactions
320,4,20220401,INV00218,SIP,15372.37,386.96,108.51,Maharashtra,Verified,synthetic_transactions
321,2,20220401,INV00176,LUMPSUM,25906.0,162.78,119.86,Maharashtra,Verified,synthetic_transactions
322,2,20220401,INV00066,SIP,14596.96,235.32,75.9,Maharashtra,Verified,synthetic_transactions
323,5,20220401,INV00035,SIP,16039.42,328.35,32.46,Uttar Pradesh,Verified,synthetic_transactions
324,5,20220401,INV00026,SIP,18129.34,286.69,15.82,West Bengal,Pending,synthetic_transactions
325,5,20220401,INV00126,SIP,16044.34,355.19,245.51,Maharashtra,Verified,synthetic_transactions
326,3,20220401,INV00246,SIP,22256.22,712.76,243.88,Gujarat,Verified,synthetic_transactions
327,6,20220401,INV00068,SIP,17254.57,168.92,233.5,Andhra Pradesh,Verified,synthetic_transactions
328,4,20220401,INV00169,LUMPSUM,25822.75,155.83,242.3,Telangana,Verified,synthetic_transactions
329,6,20220401,INV00141,LUMPSUM,23972.78,133.88,45.8,Gujarat,Verified,synthetic_transactions
330,5,20220401,INV00083,SIP,18461.36,391.16,68.59,Telangana,Verified,synthetic_transactions
331,1,20220401,INV00011,SIP,13966.67,55.9,11.8,Karnataka,Verified,synthetic_transactions
332,6,20220401,INV00198,SIP,13796.93,91.04,174.16,Tamil Nadu,Verified,synthetic_transactions
333,6,20220401,INV00013,SIP,13306.22,87.18,59.83,Uttar Pradesh,Verified,synthetic_transactions
334,5,20220401,INV00164,LUMPSUM,27064.85,219.63,87.18,Gujarat,Verified,synthetic_transactions
335,4,20220401,INV00226,SIP,16313.85,66.1,63.4,Tamil Nadu,Verified,synthetic_transactions
336,4,20220401,INV00104,SIP,17012.43,154.12,87.86,Maharashtra,Verified,synthetic_transactions
337,6,20220401,INV00048,LUMPSUM,25629.45,546.95,196.41,Karnataka,Verified,synthetic_transactions
338,4,20220401,INV00090,LUMPSUM,24803.14,273.37,47.69,West Bengal,Verified,synthetic_transactions
339,1,20220401,INV00207,SIP,14425.84,71.65,242.75,Telangana,Verified,synthetic_transactions
340,4,20220401,INV00042,SIP,16217.95,115.59,86.91,Andhra Pradesh,Verified,synthetic_transactions
341,4,20220401,INV00064,SIP,18574.46,151.51,166.19,Telangana,Verified,synthetic_transactions
342,2,20220401,INV00146,LUMPSUM,25684.34,124.27,166.94,Karnataka,Verified,synthetic_transactions
343,3,20220401,INV00129,SIP,16018.6,101.86,76.77,Delhi,Verified,synthetic_transactions
344,5,20220401,INV00243,SIP,20598.79,303.32,24.57,Maharashtra,Verified,synthetic_transactions
345,5,20220401,INV00115,SIP,12839.02,64.26,207.25,Andhra Pradesh,Verified,synthetic_transactions
346,1,20220401,INV00202,SIP,16713.45,135.34,167.23,West Bengal,Verified,synthetic_transactions
347,2,20220401,INV00200,LUMPSUM,28579.71,136.74,152.58,Rajasthan,Verified,synthetic_transactions
348,6,20220401,INV00206,SIP,19575.47,99.95,151.6,Tamil Nadu,Verified,synthetic_transactions
349,2,20220401,INV00052,SIP,16082.53,200.27,223.43,Gujarat,Verified,synthetic_transactions
350,4,20220401,INV00183,SIP,17077.57,94.8,237.56,Delhi,Verified,synthetic_transactions
351,3,20220401,INV00152,SIP,15284.98,81.23,123.82,Maharashtra,Verified,synthetic_transactions
352,6,20220401,INV00088,SIP,16305.9,220.16,216.32,Maharashtra,Verified,synthetic_transactions
353,5,20220501,INV00034,SIP,17122.96,672.29,70.93,Rajasthan,Verified,synthetic_transactions
354,2,20220501,INV00214,LUMPSUM,24474.96,154.64,11.2,Delhi,Verified,synthetic_transactions
355,5,20220501,INV00040,SIP,16285.01,70.25,193.53,Andhra Pradesh,Verified,synthetic_transactions
356,3,20220501,INV00007,SIP,13000.45,107.77,164.21,Andhra Pradesh,Pending,synthetic_transactions
357,5,20220501,INV00102,SIP,16137.55,483.0,165.63,Maharashtra,Verified,synthetic_transactions
358,1,20220501,INV00207,SIP,15244.19,328.54,61.74,Telangana,Verified,synthetic_transactions
359,3,20220501,INV00241,SIP,17963.7,261.58,221.87,Gujarat,Verified,synthetic_transactions
360,4,20220501,INV00072,SIP,14445.72,269.18,185.59,Telangana,Verified,synthetic_transactions
361,1,20220501,INV00107,SIP,19484.43,94.68,183.65,Karnataka,Verified,synthetic_transactions
362,5,20220501,INV00012,LUMPSUM,25022.69,159.76,156.11,Delhi,Verified,synthetic_transactions
363,4,20220501,INV00215,SIP,22261.3,132.32,197.42,Andhra Pradesh,Verified,synthetic_transactions
364,4,20220501,INV00160,SIP,14945.09,125.73,141.24,Andhra Pradesh,Pending,synthetic_transactions
365,3,20220501,INV00197,LUMPSUM,24850.63,116.09,241.5,Karnataka,Verified,synthetic_transactions
366,4,20220501,INV00141,SIP,14456.38,139.45,71.84,Gujarat,Verified,synthetic_transactions
367,3,20220501,INV00093,LUMPSUM,22783.34,94.83,192.6,Rajasthan,Verified,synthetic_transactions
368,3,20220501,INV00046,SIP,13288.1,80.46,54.81,West Bengal,Pending,synthetic_transactions
369,3,20220501,INV00208,SIP,16122.16,89.23,167.55,Gujarat,Verified,synthetic_transactions
370,5,20220501,INV00143,SIP,14137.36,82.39,74.95,Maharashtra,Verified,synthetic_transactions
371,4,20220501,INV00082,SIP,17668.98,197.42,119.0,Rajasthan,Verified,synthetic_transactions
372,5,20220501,INV00119,SIP,14103.04,344.56,175.34,Karnataka,Pending,synthetic_transactions
373,1,20220501,INV00085,SIP,15175.59,451.71,20.31,Karnataka,Verified,synthetic_transactions
374,1,20220501,INV00044,SIP,22541.4,953.68,196.46,Andhra Pradesh,Verified,synthetic_transactions
375,4,20220501,INV00210,SIP,17450.01,70.07,25.28,Uttar Pradesh,Verified,synthetic_transactions
376,2,20220501,INV00212,SIP,12434.13,68.77,216.02,Andhra Pradesh,Verified,synthetic_transactions
377,2,20220501,INV00155,SIP,12048.49,126.92,39.71,West Bengal,Verified,synthetic_transactions
378,2,20220501,INV00078,SIP,16935.52,715.81,229.85,Gujarat,Verified,synthetic_transactions
379,1,20220501,INV00064,LUMPSUM,23915.58,540.87,181.58,Telangana,Verified,synthetic_transactions
380,6,20220501,INV00206,SIP,18705.31,338.53,28.39,Tamil Nadu,Verified,synthetic_transactions
381,2,20220501,INV00112,LUMPSUM,24537.78,135.88,246.3,Rajasthan,Verified,synthetic_transactions
382,2,20220501,INV00190,SIP,18314.83,187.8,11.05,Telangana,Verified,synthetic_transactions
383,5,20220501,INV00049,LUMPSUM,26508.49,207.16,51.71,Andhra Pradesh,Verified,synthetic_transactions
384,5,20220501,INV00092,SIP,20401.83,93.85,44.39,Uttar Pradesh,Verified,synthetic_transactions
385,6,20220501,INV00014,SIP,15978.79,111.88,177.98,Andhra Pradesh,Verified,synthetic_transactions
386,6,20220501,INV00015,SIP,18081.0,554.91,47.03,Telangana,Pending,synthetic_transactions
387,3,20220501,INV00205,SIP,17394.1,75.63,165.85,Delhi,Pending,synthetic_transactions
388,1,20220501,INV00236,SIP,16491.45,659.21,36.28,Andhra Pradesh,Verified,synthetic_transactions
389,5,20220501,INV00043,SIP,19026.09,95.25,151.65,Maharashtra,Verified,synthetic_transactions
390,6,20220501,INV00232,SIP,14380.99,1096.25,77.34,Uttar Pradesh,Verified,synthetic_transactions
391,2,20220501,INV00090,SIP,18450.91,95.91,176.93,West Bengal,Verified,synthetic_transactions
392,2,20220501,INV00002,SIP,14089.38,248.22,165.54,Uttar Pradesh,Verified,synthetic_transactions
393,4,20220501,INV00019,SIP,23041.28,171.45,33.98,Rajasthan,Verified,synthetic_transactions
394,6,20220501,INV00185,SIP,17728.54,226.22,95.25,Rajasthan,Verified,synthetic_transactions
395,1,20220501,INV00124,LUMPSUM,23988.85,104.03,81.98,Uttar Pradesh,Verified,synthetic_transactions
396,5,20220501,INV00237,SIP,18083.4,89.32,221.06,Rajasthan,Verified,synthetic_transactions
397,3,20220501,INV00148,LUMPSUM,28336.71,377.72,127.35,Karnataka,Verified,synthetic_transactions
398,3,20220501,INV00217,SIP,12616.77,150.02,145.68,Karnataka,Verified,synthetic_transactions
399,1,20220501,INV00101,SIP,13909.12,510.87,124.5,Telangana,Verified,synthetic_transactions
400,3,20220501,INV00048,SIP,14307.28,74.05,238.37,Karnataka,Verified,synthetic_transactions
401,6,20220501,INV00209,LUMPSUM,22924.55,139.79,180.38,Andhra Pradesh,Verified,synthetic_transactions
402,5,20220501,INV00240,SIP,19270.61,139.64,87.72,Gujarat,Verified,synthetic_transactions
403,6,20220501,INV00100,SIP,17561.1,230.6,32.62,Karnataka,Verified,synthetic_transactions
404,2,20220501,INV00047,SIP,16208.08,145.95,31.64,West Bengal,Verified,synthetic_transactions
405,6,20220501,INV00223,SIP,13069.56,87.73,127.98,Karnataka,Verified,synthetic_transactions
406,4,20220501,INV00158,LUMPSUM,26392.42,204.16,125.01,Telangana,Verified,synthetic_transactions
407,6,20220501,INV00129,LUMPSUM,23892.56,334.51,249.86,Delhi,Verified,synthetic_transactions
408,3,20220501,INV00111,SIP,12729.98,789.68,153.91,Telangana,Verified,synthetic_transactions
409,2,20220501,INV00091,LUMPSUM,24967.17,177.01,157.99,Telangana,Verified,synthetic_transactions
410,5,20220501,INV00170,SIP,13482.89,391.62,30.53,Rajasthan,Verified,synthetic_transactions
411,2,20220501,INV00070,SIP,17574.68,97.72,202.32,Gujarat,Verified,synthetic_transactions
412,4,20220501,INV00071,LUMPSUM,26643.58,124.67,131.55,West Bengal,Verified,synthetic_transactions
413,5,20220501,INV00230,LUMPSUM,25253.07,1550.38,68.24,Tamil Nadu,Verified,synthetic_transactions
414,5,20220501,INV00117,SIP,15518.3,69.92,80.16,Uttar Pradesh,Verified,synthetic_transactions
415,6,20220501,INV00069,SIP,15135.72,316.49,34.84,Andhra Pradesh,Verified,synthetic_transactions
416,3,20220501,INV00035,SIP,14315.63,94.49,195.72,Uttar Pradesh,Verified,synthetic_transactions
417,2,20220501,INV00153,SIP,11569.83,599.68,88.95,Uttar Pradesh,Verified,synthetic_transactions
418,4,20220501,INV00199,SIP,15362.57,122.56,172.71,Gujarat,Verified,synthetic_transactions
419,4,20220501,INV00218,SIP,14510.58,96.46,153.14,Maharashtra,Verified,synthetic_transactions
420,6,20220501,INV00246,SIP,13790.61,83.39,42.41,Gujarat,Verified,synthetic_transactions
421,3,20220501,INV00234,LUMPSUM,24721.51,114.86,49.16,Andhra Pradesh,Verified,synthetic_transactions
422,6,20220501,INV00027,SIP,16740.72,72.88,119.18,Karnataka,Pending,synthetic_transactions
423,2,20220501,INV00013,SIP,24083.15,104.09,143.64,Uttar Pradesh,Verified,synthetic_transactions
424,3,20220501,INV00114,SIP,15252.12,64.44,115.43,Tamil Nadu,Verified,synthetic_transactions
425,1,20220501,INV00156,SIP,19080.51,78.27,16.8,Uttar Pradesh,Verified,synthetic_transactions
426,4,20220501,INV00131,LUMPSUM,28113.72,771.49,176.07,Rajasthan,Verified,synthetic_transactions
427,3,20220501,INV00089,SIP,18637.13,137.42,227.73,Maharashtra,Verified,synthetic_transactions
428,3,20220501,INV00109,SIP,15708.71,223.1,131.43,Tamil Nadu,Verified,synthetic_transactions
429,3,20220501,INV00063,SIP,16502.39,124.38,23.05,Delhi,Verified,synthetic_transactions
430,5,20220501,INV00084,SIP,12291.77,61.82,23.75,Gujarat,Verified,synthetic_transactions
431,1,20220501,INV00229,LUMPSUM,22508.34,133.85,106.63,Uttar Pradesh,Verified,synthetic_transactions
432,5,20220501,INV00154,SIP,14069.25,63.71,231.83,Karnataka,Verified,synthetic_transactions
433,6,20220501,INV00222,SIP,15498.98,62.93,69.5,Delhi,Verified,synthetic_transactions
434,1,20220501,INV00083,SIP,13812.91,158.11,11.7,Telangana,Verified,synthetic_transactions
435,5,20220501,INV00183,SIP,14041.06,712.61,97.45,Delhi,Verified,synthetic_transactions
436,3,20220501,INV00221,SIP,17119.63,89.36,88.74,Andhra Pradesh,Verified,synthetic_transactions
437,5,20220501,INV00017,SIP,14902.15,1455.55,18.42,Gujarat,Pending,synthetic_transactions
438,1,20220501,INV00077,SIP,13949.34,61.57,14.91,Maharashtra,Verified,synthetic_transactions
439,4,20220501,INV00178,SIP,14689.6,1265.06,79.17,Delhi,Verified,synthetic_transactions
440,4,20220501,INV00192,SIP,12488.73,151.74,84.49,Telangana,Pending,synthetic_transactions
441,1,20220601,INV00094,SIP,14084.61,98.8,108.28,Maharashtra,Verified,synthetic_transactions
442,1,20220601,INV00154,SIP,12056.73,52.84,233.71,Karnataka,Verified,synthetic_transactions
443,3,20220601,INV00200,SIP,19331.98,91.53,145.12,Rajasthan,Verified,synthetic_transactions
444,4,20220601,INV00089,SIP,15785.62,83.49,60.07,Maharashtra,Verified,synthetic_transactions
445,6,20220601,INV00186,SIP,16601.48,77.06,156.41,Gujarat,Verified,synthetic_transactions
446,2,20220601,INV00099,SIP,13937.75,72.6,104.09,Telangana,Verified,synthetic_transactions
447,1,20220601,INV00164,SIP,19773.33,1947.31,164.77,Gujarat,Verified,synthetic_transactions
448,2,20220601,INV00135,SIP,23738.46,116.15,173.53,Delhi,Verified,synthetic_transactions
449,6,20220601,INV00076,LUMPSUM,28705.01,116.17,243.1,Andhra Pradesh,Pending,synthetic_transactions
450,4,20220601,INV00169,SIP,13504.21,263.13,140.4,Telangana,Verified,synthetic_transactions
451,1,20220601,INV00049,SIP,21514.87,592.41,101.43,Andhra Pradesh,Verified,synthetic_transactions
452,5,20220601,INV00118,SIP,19467.36,415.55,211.03,Telangana,Verified,synthetic_transactions
453,3,20220601,INV00193,SIP,16607.95,134.33,49.45,Maharashtra,Verified,synthetic_transactions
454,2,20220601,INV00090,SIP,20356.84,133.82,47.07,West Bengal,Verified,synthetic_transactions
455,5,20220601,INV00062,LUMPSUM,28654.27,128.72,64.06,Gujarat,Verified,synthetic_transactions
456,4,20220601,INV00194,SIP,17930.97,71.89,37.47,Gujarat,Verified,synthetic_transactions
457,1,20220601,INV00146,LUMPSUM,29064.75,313.98,134.61,Karnataka,Verified,synthetic_transactions
458,5,20220601,INV00149,SIP,13429.6,57.84,159.45,West Bengal,Verified,synthetic_transactions
459,1,20220601,INV00234,SIP,16748.33,73.75,54.27,Andhra Pradesh,Pending,synthetic_transactions
460,2,20220601,INV00085,SIP,18888.2,150.03,210.93,Karnataka,Verified,synthetic_transactions
461,1,20220601,INV00115,SIP,16109.19,192.48,116.98,Andhra Pradesh,Verified,synthetic_transactions
462,3,20220601,INV00007,SIP,20304.37,283.57,188.87,Andhra Pradesh,Verified,synthetic_transactions
463,3,20220601,INV00162,SIP,18189.07,170.94,183.39,Delhi,Pending,synthetic_transactions
464,5,20220601,INV00091,SIP,17106.15,135.54,197.05,Telangana,Verified,synthetic_transactions
465,2,20220601,INV00139,SIP,14110.78,69.36,30.83,Karnataka,Verified,synthetic_transactions
466,4,20220601,INV00199,LUMPSUM,27615.64,239.73,78.84,Gujarat,Verified,synthetic_transactions
467,2,20220601,INV00043,SIP,18344.39,78.22,10.96,Maharashtra,Verified,synthetic_transactions
468,4,20220601,INV00102,SIP,14401.2,224.36,167.45,Maharashtra,Verified,synthetic_transactions
469,2,20220601,INV00177,SIP,16421.93,106.21,176.69,Tamil Nadu,Verified,synthetic_transactions
470,4,20220601,INV00152,SIP,17880.47,74.06,159.23,Maharashtra,Verified,synthetic_transactions
471,2,20220601,INV00004,SIP,14666.92,86.06,144.56,Telangana,Verified,synthetic_transactions
472,6,20220601,INV00185,SIP,16036.35,288.71,35.53,Rajasthan,Pending,synthetic_transactions
473,1,20220601,INV00054,SIP,18123.45,119.73,24.83,Gujarat,Verified,synthetic_transactions
474,6,20220601,INV00230,SIP,19019.48,137.57,76.38,Tamil Nadu,Verified,synthetic_transactions
475,2,20220601,INV00168,SIP,14636.48,652.45,191.41,Rajasthan,Verified,synthetic_transactions
476,2,20220601,INV00056,SIP,20155.54,93.23,81.36,Delhi,Verified,synthetic_transactions
477,3,20220601,INV00202,SIP,18829.49,218.35,29.9,West Bengal,Verified,synthetic_transactions
478,4,20220601,INV00061,SIP,16589.82,698.53,61.04,West Bengal,Pending,synthetic_transactions
479,5,20220601,INV00057,LUMPSUM,28117.68,415.24,110.75,Karnataka,Verified,synthetic_transactions
480,1,20220601,INV00108,SIP,16548.18,111.66,96.38,Tamil Nadu,Verified,synthetic_transactions
481,1,20220601,INV00029,SIP,14703.2,73.6,220.8,Telangana,Verified,synthetic_transactions
